latitude,longitude,height,SS-RSRP,SS-RSRQ,SS-SINR
22.70760134,114.4100553,113.48344,-82,-15,-2
22.70760134,114.4100553,113.78824,-82,-15,-2
22.70760121,114.4100552,114.09304,-82,-15,-2
22.70760117,114.4100551,114.39784,-82,-15,-2
22.70760127,114.4100553,114.67216,-82,-15,-2
22.70760126,114.4100553,114.97696,-82,-15,-2
22.70760128,114.4100552,115.28176,-82,-15,-2
22.70760076,114.4100547,116.37904,-82,-15,-2
22.70760072,114.4100546,116.68384,-82,-15,-2
22.70760066,114.4100548,116.8972,-82,-15,-2
22.70760062,114.4100547,117.29344,-82,-15,-2
22.70760077,114.4100547,117.47632,-82,-15,-2
22.70760079,114.4100547,117.78112,-82,-15,-2
22.70760076,114.4100548,118.08592,-82,-15,-2
22.70760077,114.4100548,118.39072,-82,-15,-2
22.70760109,114.410055,119.27464,-83,-15,-2
22.70760113,114.410055,119.488,-83,-15,-2
22.70760124,114.4100549,119.7928,-83,-15,-2
22.70760132,114.4100548,120.0976,-83,-15,-2
22.70760138,114.4100549,120.49384,-83,-15,-2
22.70760145,114.4100549,120.67672,-83,-15,-2
22.70760142,114.410055,120.98152,-83,-15,-2
22.70760142,114.4100549,121.37776,-83,-15,-2
22.70760209,114.4100561,122.59696,-83,-15,-2
22.70760206,114.4100561,122.77984,-83,-15,-2
22.70760205,114.4100561,123.08464,-83,-15,-2
22.70760218,114.4100559,123.48088,-83,-15,-2
22.70760219,114.4100559,123.69424,-83,-15,-2
22.70760216,114.4100558,123.99904,-83,-15,-2
22.70760215,114.4100557,124.27336,-83,-15,-2
22.70760206,114.410056,124.57816,-83,-15,-2
22.70760231,114.4100559,125.2792,-82,-15,1
22.70760235,114.4100558,125.2792,-82,-15,1
22.70760225,114.4100558,125.37064,-82,-15,1
22.70760225,114.4100557,125.37064,-82,-15,1
22.7076022,114.4100559,125.49256,-82,-15,1
22.70760216,114.4100558,125.49256,-82,-15,1
22.70760209,114.4100562,125.49256,-82,-15,1
22.70760205,114.4100562,125.49256,-82,-15,1
22.70760258,114.4100562,125.37064,-82,-15,1
22.70760263,114.4100562,125.37064,-82,-15,1
22.70760252,114.4100565,125.37064,-82,-15,1
22.70760254,114.4100565,125.37064,-82,-15,1
22.70760245,114.4100564,125.37064,-82,-15,1
22.70760244,114.4100564,125.37064,-82,-15,1
22.70760231,114.4100564,125.37064,-82,-15,1
22.70760229,114.4100563,125.37064,-82,-15,1
22.70760233,114.4100561,125.37064,-83,-15,-2
22.70760217,114.410056,125.37064,-83,-15,-2
22.70760216,114.410056,125.37064,-83,-15,-2
22.70760204,114.4100559,125.37064,-83,-15,-2
22.70760198,114.4100558,125.49256,-83,-15,-2
22.7076019,114.4100558,125.49256,-83,-15,-2
22.70760185,114.4100558,125.37064,-83,-15,-2
22.70760158,114.4100559,125.37064,-83,-15,-2
22.70760124,114.4100557,125.49256,-83,-15,-2
22.70760123,114.4100553,125.49256,-83,-15,-2
22.7076012,114.4100553,125.49256,-83,-15,-2
22.70760099,114.4100553,125.49256,-83,-15,-2
22.70760093,114.4100552,125.49256,-83,-15,-2
22.7076006,114.4100551,125.49256,-83,-15,-2
22.70760053,114.410055,125.49256,-83,-15,-2
22.70760046,114.4100552,125.49256,-83,-15,-2
22.70760021,114.410055,125.49256,-81,-14,2
22.70760021,114.410055,125.49256,-81,-14,2
22.70760047,114.410055,125.49256,-81,-14,2
22.70760053,114.4100549,125.49256,-81,-14,2
22.70760055,114.4100548,125.49256,-81,-14,2
22.70760063,114.4100547,125.37064,-81,-14,2
22.70760058,114.4100547,125.37064,-81,-14,2
22.70760063,114.4100546,125.37064,-81,-14,2
22.70760082,114.4100548,125.37064,-81,-14,2
22.70760065,114.4100547,125.37064,-81,-14,2
22.70760067,114.4100547,125.37064,-81,-14,2
22.70760052,114.4100549,125.49256,-81,-14,2
22.70760049,114.4100549,125.49256,-81,-14,2
22.70760063,114.4100549,125.49256,-81,-14,2
22.70760065,114.4100549,125.49256,-81,-14,2
22.70760058,114.410055,125.49256,-81,-14,2
22.7076007,114.4100549,125.49256,-83,-15,1
22.70760072,114.4100547,125.49256,-83,-15,1
22.70760072,114.4100547,125.49256,-83,-15,1
22.70760055,114.4100547,125.37064,-83,-15,1
22.70760054,114.4100547,125.37064,-83,-15,1
22.70760047,114.4100549,125.37064,-83,-15,1
22.70760046,114.4100549,125.37064,-83,-15,1
22.70760026,114.4100548,125.37064,-83,-15,1
22.70760085,114.4100548,125.37064,-83,-15,1
22.70760095,114.4100548,125.37064,-83,-15,1
22.70760093,114.4100548,125.37064,-83,-15,1
22.70760104,114.4100548,125.37064,-83,-15,1
22.70760127,114.4100548,125.37064,-83,-15,1
22.70760142,114.4100548,125.37064,-83,-15,1
22.70760165,114.4100548,125.37064,-83,-15,1
22.70760192,114.4100548,125.37064,-83,-15,1
22.70760247,114.410055,125.37064,-79,-13,2
22.7076027,114.410055,125.37064,-79,-13,2
22.70760302,114.4100551,125.37064,-79,-13,2
22.70760329,114.4100552,125.37064,-79,-13,2
22.70760389,114.4100554,125.37064,-79,-13,2
22.70760428,114.4100555,125.37064,-79,-13,2
22.70760447,114.4100556,125.37064,-79,-13,2
22.70760486,114.4100557,125.37064,-79,-13,2
22.70760671,114.4100564,125.37064,-79,-13,2
22.70760721,114.4100567,125.37064,-79,-13,2
22.70760779,114.4100569,125.37064,-79,-13,2
22.70760839,114.4100572,125.37064,-79,-13,2
22.70760917,114.4100576,125.37064,-79,-13,2
22.70760979,114.4100579,125.37064,-79,-13,2
22.70761049,114.4100582,125.37064,-79,-13,2
22.70761152,114.4100586,125.37064,-79,-13,2
22.70761489,114.4100601,125.37064,-80,-12,5
22.70761577,114.4100605,125.37064,-80,-12,5
22.70761682,114.4100612,125.37064,-80,-12,5
22.70761776,114.4100616,125.37064,-80,-12,5
22.70761871,114.4100623,125.37064,-80,-12,5
22.70761972,114.4100627,125.37064,-80,-12,5
22.70762084,114.4100634,125.37064,-80,-12,5
22.7076219,114.4100639,125.37064,-80,-12,5
22.70762534,114.410066,125.37064,-80,-12,5
22.70762649,114.4100665,125.37064,-80,-12,5
22.70762769,114.4100672,125.37064,-80,-12,5
22.70762885,114.4100678,125.37064,-80,-12,5
22.70763014,114.4100686,125.37064,-80,-12,5
22.70763134,114.4100692,125.37064,-80,-12,5
22.70763279,114.4100698,125.37064,-80,-12,5
22.70763412,114.4100704,125.37064,-80,-12,5
22.70763973,114.4100733,125.37064,-80,-13,4
22.70764103,114.410074,125.37064,-80,-13,4
22.70764231,114.4100747,125.37064,-80,-13,4
22.70764399,114.4100757,125.37064,-80,-13,4
22.70764543,114.4100764,125.37064,-80,-13,4
22.70764679,114.4100772,125.37064,-80,-13,4
22.70764815,114.4100779,125.37064,-80,-13,4
22.70764952,114.4100787,125.37064,-80,-13,4
22.70765511,114.4100817,125.37064,-77,-13,3
22.70765653,114.4100824,125.37064,-77,-13,3
22.70765786,114.4100835,125.37064,-77,-13,3
22.70765929,114.4100843,125.37064,-77,-13,3
22.70766095,114.4100849,125.37064,-77,-13,3
22.70766236,114.4100857,125.37064,-77,-13,3
22.70766419,114.4100863,125.37064,-77,-13,3
22.70766565,114.4100869,125.37064,-77,-13,3
22.70767074,114.4100891,125.37064,-77,-13,3
22.70767239,114.4100898,125.37064,-77,-13,3
22.70767373,114.4100907,125.37064,-77,-13,3
22.70767534,114.4100914,125.37064,-77,-13,3
22.70767728,114.4100926,125.37064,-77,-13,3
22.70767899,114.4100934,125.37064,-77,-13,3
22.70768039,114.4100947,125.37064,-77,-13,3
22.70768209,114.4100955,125.37064,-77,-13,3
22.70768861,114.4100997,125.37064,-77,-13,3
22.70769036,114.4101001,125.37064,-77,-13,3
22.7076921,114.4101009,125.37064,-77,-13,3
22.70769395,114.4101025,125.37064,-77,-13,3
22.70769573,114.4101035,125.37064,-77,-13,3
22.70769748,114.4101045,125.37064,-77,-13,3
22.70769919,114.4101055,125.37064,-77,-13,3
22.70770105,114.4101068,125.49256,-77,-13,3
22.70770671,114.4101095,125.49256,-82,-13,2
22.70770865,114.4101103,125.49256,-82,-13,2
22.70771054,114.4101113,125.49256,-82,-13,2
22.70771237,114.4101127,125.49256,-82,-13,2
22.70771426,114.4101138,125.49256,-82,-13,2
22.70771647,114.410115,125.49256,-82,-13,2
22.70771842,114.410116,125.49256,-82,-13,2
22.7077207,114.4101172,125.49256,-82,-13,2
22.70772825,114.4101212,125.49256,-82,-13,2
22.70773019,114.4101223,125.49256,-82,-13,2
22.70773246,114.4101233,125.49256,-82,-13,2
22.70773446,114.4101243,125.49256,-82,-13,2
22.70773698,114.4101245,125.49256,-82,-13,2
22.70773911,114.4101253,125.49256,-82,-13,2
22.70774074,114.4101266,125.49256,-82,-13,2
22.70774289,114.4101277,125.49256,-82,-13,2
22.70774931,114.410131,125.49256,-84,-15,-2
22.70775131,114.410132,125.49256,-84,-15,-2
22.70775365,114.4101331,125.49256,-84,-15,-2
22.70775582,114.4101341,125.49256,-84,-15,-2
22.7077581,114.4101353,125.49256,-84,-15,-2
22.70776024,114.4101363,125.49256,-84,-15,-2
22.70776235,114.4101382,125.49256,-84,-15,-2
22.70776448,114.4101394,125.49256,-84,-15,-2
22.70777314,114.4101438,125.49256,-84,-15,-2
22.7077753,114.4101442,125.49256,-84,-15,-2
22.70777763,114.4101452,125.49256,-84,-15,-2
22.70777968,114.410146,125.49256,-84,-15,-2
22.70778202,114.4101471,125.49256,-84,-15,-2
22.70778382,114.4101492,125.49256,-84,-15,-2
22.70778595,114.4101505,125.49256,-84,-15,-2
22.70778828,114.4101515,125.49256,-84,-15,-2
22.70779773,114.4101562,125.49256,-82,-15,4
22.70780005,114.4101574,125.49256,-82,-15,4
22.70780243,114.4101581,125.49256,-82,-15,4
22.7078048,114.4101592,125.49256,-82,-15,4
22.70780697,114.4101604,125.49256,-82,-15,4
22.70780933,114.4101616,125.49256,-82,-15,4
22.70781123,114.4101633,125.49256,-82,-15,4
22.70781342,114.4101645,125.49256,-82,-15,4
22.70782077,114.4101671,125.49256,-77,-13,7
22.70782319,114.4101682,125.49256,-77,-13,7
22.70782554,114.4101691,125.49256,-77,-13,7
22.7078281,114.4101703,125.49256,-77,-13,7
22.70783046,114.4101714,125.49256,-77,-13,7
22.70783278,114.4101725,125.49256,-77,-13,7
22.70783536,114.4101734,125.49256,-77,-13,7
22.70783784,114.4101745,125.49256,-77,-13,7
22.70784735,114.410179,125.49256,-77,-13,6
22.70785016,114.4101802,125.49256,-77,-13,6
22.70785272,114.4101813,125.49256,-77,-13,6
22.70785518,114.4101825,125.49256,-77,-13,6
22.70785775,114.4101837,125.49256,-77,-13,6
22.70786023,114.4101848,125.49256,-77,-13,6
22.7078628,114.410186,125.49256,-77,-13,6
22.70786549,114.4101872,125.49256,-77,-13,6
22.70787617,114.4101922,125.49256,-77,-13,6
22.70787887,114.4101935,125.49256,-77,-13,6
22.70788157,114.4101949,125.49256,-77,-13,6
22.70788428,114.4101962,125.49256,-77,-13,6
22.70788704,114.4101976,125.49256,-77,-13,6
22.70788978,114.4101989,125.49256,-77,-13,6
22.70789214,114.4101998,125.49256,-77,-13,6
22.70789498,114.4102011,125.49256,-77,-13,6
22.70790323,114.4102045,125.49256,-78,-12,6
22.70790599,114.4102057,125.49256,-78,-12,6
22.70790849,114.4102069,125.49256,-78,-12,6
22.70791136,114.4102082,125.49256,-78,-12,6
22.70791389,114.4102096,125.49256,-78,-12,6
22.70791676,114.4102109,125.49256,-78,-12,6
22.70791983,114.4102122,125.49256,-78,-12,6
22.70792266,114.4102136,125.49256,-78,-12,6
22.707934,114.4102187,125.49256,-78,-12,6
22.70793692,114.4102199,125.49256,-78,-12,6
22.70793984,114.4102212,125.49256,-78,-12,6
22.70794274,114.4102223,125.49256,-78,-12,6
22.70794567,114.4102237,125.49256,-78,-12,6
22.70794851,114.410225,125.49256,-78,-12,6
22.70795147,114.4102263,125.49256,-78,-12,6
22.70795429,114.4102275,125.49256,-78,-12,6
22.7079629,114.4102318,125.49256,-80,-13,3
22.70796581,114.4102334,125.49256,-80,-13,3
22.70796873,114.4102348,125.49256,-80,-13,3
22.70797168,114.4102361,125.49256,-80,-13,3
22.70797464,114.4102375,125.49256,-80,-13,3
22.70797747,114.410239,125.49256,-80,-13,3
22.70798043,114.4102404,125.49256,-80,-13,3
22.70798341,114.4102417,125.49256,-80,-13,3
22.707995,114.4102474,125.49256,-80,-13,3
22.70799795,114.4102488,125.49256,-80,-13,3
22.70800094,114.4102499,125.49256,-80,-13,3
22.70800393,114.4102513,125.49256,-80,-13,3
22.70800658,114.4102524,125.49256,-80,-13,3
22.70800939,114.4102536,125.49256,-80,-13,3
22.70801284,114.4102554,125.49256,-80,-13,3
22.70801587,114.4102568,125.49256,-80,-13,3
22.70802763,114.4102625,125.49256,-85,-16,-4
22.70803067,114.410264,125.49256,-85,-16,-4
22.70803373,114.4102655,125.49256,-85,-16,-4
22.70803683,114.410267,125.49256,-85,-16,-4
22.70803994,114.4102684,125.49256,-85,-16,-4
22.70804322,114.4102696,125.49256,-85,-16,-4
22.70804624,114.4102709,125.49256,-85,-16,-4
22.70804938,114.4102724,125.49256,-85,-16,-4
22.70805857,114.4102767,125.49256,-85,-16,-4
22.70806177,114.4102781,125.49256,-85,-16,-4
22.70806493,114.4102795,125.49256,-85,-16,-4
22.70806797,114.4102811,125.49256,-85,-16,-4
22.70807111,114.4102825,125.49256,-85,-16,-4
22.70807422,114.4102843,125.49256,-85,-16,-4
22.70807702,114.4102857,125.49256,-85,-16,-4
22.70807953,114.410287,125.49256,-85,-16,-4
22.70808562,114.4102892,125.49256,-85,-17,-5
22.70808637,114.4102895,125.49256,-85,-17,-5
22.70808608,114.4102904,125.49256,-85,-17,-5
22.70808631,114.4102908,125.49256,-85,-17,-5
22.70808627,114.4102906,125.49256,-85,-17,-5
22.70808625,114.4102909,125.49256,-85,-17,-5
22.70808635,114.4102905,125.49256,-85,-17,-5
22.70808623,114.4102906,125.49256,-85,-17,-5
22.70808568,114.4102907,125.49256,-85,-17,-5
22.70808553,114.4102905,125.49256,-85,-17,-5
22.70808546,114.4102906,125.49256,-85,-17,-5
22.70808552,114.4102903,125.49256,-85,-17,-5
22.70808552,114.4102903,125.49256,-85,-17,-5
22.70808542,114.4102901,125.49256,-85,-17,-5
22.70808542,114.4102901,125.49256,-85,-17,-5
22.70808534,114.4102902,125.49256,-85,-17,-5
22.70808553,114.41029,125.49256,-84,-18,-5
22.70808547,114.4102898,125.49256,-84,-18,-5
22.70808554,114.4102898,125.49256,-84,-18,-5
22.70808557,114.4102896,125.49256,-84,-18,-5
22.70808563,114.4102896,125.49256,-84,-18,-5
22.70808546,114.4102895,125.49256,-84,-18,-5
22.7080855,114.4102894,125.49256,-84,-18,-5
22.70808514,114.4102892,125.49256,-84,-18,-5
22.70808455,114.4102888,125.49256,-84,-18,-5
22.7080845,114.4102888,125.49256,-84,-18,-5
22.70808423,114.4102886,125.49256,-84,-18,-5
22.7080842,114.4102885,125.49256,-84,-18,-5
22.70808406,114.4102886,125.49256,-84,-18,-5
22.70808404,114.4102885,125.49256,-84,-18,-5
22.70808397,114.4102887,125.49256,-84,-18,-5
22.70808397,114.4102887,125.49256,-84,-18,-5
22.70808376,114.4102884,125.49256,-82,-16,4
22.70808378,114.4102884,125.49256,-82,-16,4
22.70808369,114.4102884,125.49256,-82,-16,4
22.70808373,114.4102884,125.49256,-82,-16,4
22.7080836,114.4102882,125.49256,-82,-16,4
22.70808365,114.4102881,125.49256,-82,-16,4
22.70808363,114.4102878,125.49256,-82,-16,4
22.70808368,114.4102877,125.49256,-82,-16,4
22.7080834,114.4102876,125.49256,-83,-17,-2
22.70808335,114.4102875,125.49256,-83,-17,-2
22.70808334,114.4102874,125.49256,-83,-17,-2
22.70808353,114.4102876,125.37064,-83,-17,-2
22.7080836,114.4102876,125.37064,-83,-17,-2
22.70808334,114.4102878,125.37064,-83,-17,-2
22.70808339,114.4102878,125.37064,-83,-17,-2
22.70808341,114.4102878,125.37064,-83,-17,-2
22.70808358,114.410288,125.37064,-81,-16,-2
22.70808386,114.4102883,125.37064,-81,-16,-2
22.70808404,114.4102884,125.37064,-81,-16,-2
22.70808417,114.4102885,125.37064,-81,-16,-2
22.70808439,114.4102886,125.37064,-81,-16,-2
22.70808461,114.4102889,125.37064,-81,-16,-2
22.70808488,114.410289,125.37064,-81,-16,-2
22.70808504,114.410289,125.37064,-81,-16,-2
22.70808532,114.4102892,125.37064,-81,-16,-2
22.70808628,114.4102897,125.49256,-81,-16,-2
22.70808665,114.4102898,125.49256,-81,-16,-2
22.70808689,114.4102899,125.49256,-81,-16,-2
22.70808727,114.4102901,125.49256,-81,-16,-2
22.7080875,114.4102904,125.49256,-81,-16,-2
22.70808789,114.4102906,125.49256,-81,-16,-2
22.70808818,114.410291,125.49256,-81,-16,-2
22.7080886,114.4102912,125.49256,-81,-16,-2
22.70809027,114.4102921,125.49256,-83,-16,-2
22.70809083,114.4102924,125.49256,-83,-16,-2
22.70809132,114.4102927,125.49256,-83,-16,-2
22.70809194,114.410293,125.49256,-83,-16,-2
22.70809243,114.4102933,125.49256,-83,-16,-2
22.70809311,114.4102936,125.49256,-83,-16,-2
22.70809342,114.4102941,125.49256,-83,-16,-2
22.7080942,114.4102943,125.49256,-83,-16,-2
22.70809739,114.4102957,125.49256,-83,-16,-3
22.70809836,114.4102961,125.49256,-83,-16,-3
22.70809929,114.4102964,125.49256,-83,-16,-3
22.70810033,114.4102969,125.49256,-83,-16,-3
22.70810133,114.4102974,125.49256,-83,-16,-3
22.70810208,114.4102978,125.49256,-83,-16,-3
22.70810312,114.4102983,125.49256,-83,-16,-3
22.70810416,114.4102986,125.49256,-83,-16,-3
22.70810879,114.4103006,125.49256,-82,-14,1
22.70810996,114.410301,125.49256,-82,-14,1
22.70811129,114.4103016,125.49256,-82,-14,1
22.7081125,114.4103021,125.49256,-82,-14,1
22.70811395,114.4103028,125.49256,-82,-14,1
22.7081152,114.4103033,125.49256,-82,-14,1
22.70811683,114.4103039,125.49256,-82,-14,1
22.70811812,114.4103044,125.49256,-82,-14,1
22.70813773,114.4103124,125.49256,-81,-14,-3
22.70813915,114.4103129,125.49256,-81,-14,-3
22.70814057,114.4103134,125.49256,-81,-14,-3
22.70814195,114.4103141,125.49256,-81,-14,-3
22.70814335,114.4103147,125.49256,-81,-14,-3
22.70814496,114.4103156,125.49256,-81,-14,-3
22.70814638,114.4103162,125.49256,-81,-14,-3
22.70814781,114.4103168,125.49256,-81,-14,-3
22.70815314,114.4103195,125.49256,-81,-14,-3
22.70815458,114.4103201,125.49256,-81,-14,-3
22.70815593,114.4103207,125.49256,-81,-14,-3
22.7081573,114.4103213,125.49256,-81,-14,-3
22.70815905,114.4103223,125.49256,-81,-14,-3
22.7081604,114.4103229,125.49256,-81,-14,-3
22.70816216,114.4103238,125.49256,-81,-14,-3
22.70816362,114.4103244,125.49256,-81,-14,-3
22.70820497,114.4103427,125.49256,-81,-14,1
22.70820568,114.4103425,125.49256,-81,-14,1
22.70820625,114.4103427,125.49256,-81,-14,1
22.70820695,114.410343,125.49256,-81,-14,1
22.70820755,114.4103433,125.49256,-81,-14,1
22.70820835,114.4103436,125.49256,-81,-14,1
22.70820908,114.4103439,125.49256,-81,-14,1
22.70820979,114.4103442,125.49256,-81,-14,1
22.70821231,114.4103458,125.49256,-81,-14,1
22.70821299,114.410346,125.49256,-81,-14,1
22.70821378,114.4103464,125.49256,-81,-14,1
22.7082149,114.4103465,125.49256,-81,-14,1
22.70821575,114.4103469,125.49256,-81,-14,1
22.70821673,114.4103472,125.49256,-81,-14,1
22.70821749,114.4103475,125.49256,-81,-14,1
22.70821818,114.4103479,125.49256,-81,-14,1
22.70821986,114.4103484,125.49256,-82,-15,1
22.70822006,114.4103485,125.49256,-82,-15,1
22.70821996,114.4103485,125.49256,-82,-15,1
22.70822008,114.4103484,125.49256,-82,-15,1
22.70821971,114.4103486,125.49256,-82,-15,1
22.70821977,114.4103484,125.49256,-82,-15,1
22.70822008,114.4103485,125.49256,-82,-15,1
22.70822019,114.4103483,125.49256,-82,-15,1
22.70822088,114.4103475,125.49256,-82,-15,1
22.708221,114.4103473,125.49256,-82,-15,1
22.70822114,114.4103469,125.49256,-82,-15,1
22.70822139,114.4103468,125.49256,-82,-15,1
22.7082216,114.4103464,125.49256,-82,-15,1
22.70822162,114.4103457,125.49256,-82,-15,1
22.70822183,114.4103451,125.49256,-82,-15,1
22.70822201,114.4103443,125.49256,-82,-15,1
22.70822298,114.4103423,125.49256,-80,-14,1
22.70822356,114.4103413,125.49256,-80,-14,1
22.70822394,114.4103405,125.49256,-80,-14,1
22.70822396,114.4103399,125.49256,-80,-14,1
22.70822432,114.410339,125.49256,-80,-14,1
22.70822457,114.4103379,125.49256,-80,-14,1
22.7082249,114.4103369,125.49256,-80,-14,1
22.70822556,114.410336,125.49256,-80,-14,1
22.70822726,114.4103313,125.49256,-79,-13,1
22.70822774,114.4103301,125.49256,-79,-13,1
22.70822814,114.4103287,125.49256,-79,-13,1
22.70822862,114.4103273,125.37064,-79,-13,1
22.70822924,114.410326,125.37064,-79,-13,1
22.70822976,114.4103245,125.37064,-79,-13,1
22.70823032,114.4103232,125.37064,-79,-13,1
22.70823084,114.4103217,125.37064,-79,-13,1
22.70823265,114.4103173,125.37064,-79,-13,1
22.70823326,114.4103158,125.37064,-79,-13,1
22.70823387,114.4103143,125.37064,-79,-13,1
22.70823449,114.4103128,125.37064,-79,-13,1
22.70823508,114.4103111,125.37064,-79,-13,1
22.70823571,114.4103095,125.37064,-79,-13,1
22.70823602,114.4103074,125.37064,-79,-13,1
22.70823661,114.4103057,125.37064,-79,-13,1
22.70823899,114.4102984,125.49256,-79,-13,1
22.7082398,114.4102967,125.49256,-79,-13,1
22.70824044,114.4102949,125.49256,-79,-13,1
22.70824095,114.410293,125.49256,-79,-13,1
22.70824159,114.4102912,125.37064,-79,-13,1
22.70824219,114.4102892,125.37064,-79,-13,1
22.7082428,114.4102873,125.37064,-79,-13,1
22.70824379,114.4102856,125.37064,-79,-13,1
22.70824596,114.4102803,125.37064,-79,-13,1
22.70824666,114.4102784,125.49256,-79,-13,1
22.70824739,114.4102765,125.49256,-79,-13,1
22.70824818,114.4102744,125.49256,-79,-13,1
22.70824889,114.4102725,125.49256,-79,-13,1
22.70824946,114.4102707,125.49256,-79,-13,1
22.70825002,114.4102691,125.49256,-79,-13,1
22.7082506,114.4102678,125.49256,-79,-13,1
22.70825178,114.4102651,125.49256,-79,-13,1
22.70825189,114.4102647,125.49256,-79,-13,1
22.70825183,114.4102651,125.49256,-79,-13,1
22.70825184,114.4102651,125.49256,-79,-13,1
22.70825217,114.4102652,125.49256,-79,-13,1
22.7082522,114.4102653,125.49256,-79,-13,1
22.70825222,114.4102654,125.49256,-79,-13,1
22.70825222,114.4102654,125.49256,-79,-13,1
22.7082519,114.4102662,125.49256,-81,-14,2
22.70825176,114.4102664,125.49256,-81,-14,2
22.70825161,114.4102664,125.49256,-81,-14,2
22.70825163,114.4102661,125.49256,-81,-14,2
22.70825147,114.410266,125.49256,-81,-14,2
22.70825116,114.4102658,125.49256,-81,-14,2
22.70825088,114.4102656,125.49256,-81,-14,2
22.70825071,114.4102656,125.49256,-81,-14,2
22.7082486,114.4102649,125.49256,-81,-14,2
22.70824789,114.4102645,125.49256,-81,-14,2
22.7082471,114.4102637,125.49256,-81,-14,2
22.70824629,114.4102633,125.49256,-81,-14,2
22.70824522,114.4102625,125.49256,-81,-14,2
22.70824416,114.410262,125.49256,-81,-14,2
22.7082429,114.4102613,125.49256,-81,-14,2
22.70824181,114.4102607,125.49256,-81,-14,2
22.70823765,114.4102592,125.49256,-78,-12,5
22.70823625,114.4102586,125.49256,-78,-12,5
22.70823518,114.4102582,125.49256,-78,-12,5
22.70823374,114.4102576,125.49256,-78,-12,5
22.70823236,114.4102567,125.49256,-78,-12,5
22.70823091,114.410256,125.49256,-78,-12,5
22.70822944,114.410255,125.49256,-78,-12,5
22.70822782,114.4102543,125.49256,-78,-12,5
22.70822101,114.4102512,125.49256,-78,-12,5
22.70821941,114.4102504,125.49256,-78,-12,5
22.70821754,114.4102496,125.49256,-78,-12,5
22.70821585,114.4102483,125.49256,-78,-12,5
22.70821415,114.4102476,125.49256,-78,-12,5
22.70821228,114.4102467,125.49256,-78,-12,5
22.70821044,114.4102459,125.49256,-78,-12,5
22.70820849,114.4102453,125.49256,-78,-12,5
22.70820096,114.4102421,125.49256,-78,-13,4
22.70819915,114.4102413,125.49256,-78,-13,4
22.70819709,114.4102406,125.49256,-78,-13,4
22.70819515,114.4102398,125.49256,-78,-13,4
22.70819556,114.4102448,125.49256,-78,-13,4
22.70819368,114.4102439,125.49256,-78,-13,4
22.70819154,114.410243,125.49256,-78,-13,4
22.70818965,114.4102422,125.49256,-78,-13,4
22.70818371,114.4102394,125.49256,-78,-13,4
22.70818172,114.4102384,125.49256,-78,-13,4
22.70817968,114.4102376,125.49256,-78,-13,4
22.70817767,114.4102367,125.49256,-78,-13,4
22.70817561,114.4102358,125.49256,-78,-13,4
22.70817359,114.4102348,125.49256,-78,-13,4
22.70817166,114.4102337,125.49256,-78,-13,4
22.70816969,114.4102327,125.49256,-78,-13,4
22.70816156,114.410229,125.49256,-84,-16,-3
22.70815946,114.410228,125.49256,-84,-16,-3
22.70815737,114.410227,125.49256,-84,-16,-3
22.7081552,114.4102259,125.49256,-84,-16,-3
22.7081531,114.4102249,125.49256,-84,-16,-3
22.70815108,114.4102239,125.49256,-84,-16,-3
22.70814905,114.4102229,125.49256,-84,-16,-3
22.70814705,114.4102219,125.49256,-84,-16,-3
22.70814081,114.4102188,125.49256,-84,-16,-3
22.70813871,114.4102178,125.49256,-84,-16,-3
22.70813664,114.4102168,125.49256,-84,-16,-3
22.70813463,114.4102158,125.49256,-84,-16,-3
22.70813269,114.4102149,125.49256,-84,-16,-3
22.70813048,114.4102138,125.49256,-84,-16,-3
22.70812839,114.4102128,125.49256,-84,-16,-3
22.70812649,114.4102119,125.49256,-84,-16,-3
22.70811794,114.4102079,125.49256,-82,-14,3
22.70811584,114.4102068,125.49256,-82,-14,3
22.70811375,114.4102057,125.49256,-82,-14,3
22.70811165,114.4102047,125.49256,-82,-14,3
22.7081095,114.4102037,125.49256,-82,-14,3
22.70810737,114.4102028,125.49256,-82,-14,3
22.70810526,114.4102017,125.49256,-82,-14,3
22.70810326,114.4102008,125.49256,-82,-14,3
22.70809461,114.4101968,125.49256,-82,-14,3
22.7080924,114.4101957,125.49256,-82,-14,3
22.7080904,114.4101947,125.49256,-82,-14,3
22.70808817,114.4101937,125.49256,-82,-14,3
22.70808602,114.4101928,125.49256,-82,-14,3
22.70808385,114.4101918,125.49256,-82,-14,3
22.70808177,114.4101909,125.49256,-82,-14,3
22.7080797,114.4101901,125.49256,-82,-14,3
22.70807346,114.4101874,125.49256,-84,-16,-4
22.70807149,114.4101865,125.49256,-84,-16,-4
22.70806945,114.4101856,125.49256,-84,-16,-4
22.70806731,114.4101846,125.49256,-84,-16,-4
22.70806517,114.4101837,125.49256,-84,-16,-4
22.70806293,114.4101827,125.49256,-84,-16,-4
22.70806076,114.4101818,125.49256,-84,-16,-4
22.70805865,114.4101808,125.49256,-84,-16,-4
22.70805015,114.4101769,125.49256,-84,-16,-4
22.70804803,114.4101759,125.49256,-84,-16,-4
22.70804602,114.4101749,125.49256,-84,-16,-4
22.70804397,114.4101739,125.49256,-84,-16,-4
22.70804193,114.410173,125.49256,-84,-16,-4
22.70803997,114.4101721,125.49256,-84,-16,-4
22.70803773,114.4101712,125.49256,-84,-16,-4
22.70803562,114.4101703,125.49256,-84,-16,-4
